Rating,sentiment,sentiment_score
1,NEGATIVE,0.999484658241272
1,NEGATIVE,0.9710026979446411
1,NEGATIVE,0.999030590057373
1,NEGATIVE,0.9997044205665588
1,NEGATIVE,0.9995334148406982
1,NEGATIVE,0.9997616410255432
1,NEGATIVE,0.9928638935089111
2,NEGATIVE,0.9995094537734985
1,NEGATIVE,0.9996569156646729
4,NEGATIVE,0.9981104135513306
1,NEGATIVE,0.9995763897895813
1,NEGATIVE,0.804269552230835
1,NEGATIVE,0.996965229511261
1,NEGATIVE,0.9997956156730652
1,NEGATIVE,0.9995631575584412
1,NEGATIVE,0.9990811347961426
1,NEGATIVE,0.9935986995697021
1,NEGATIVE,0.9971691966056824
1,NEGATIVE,0.9995156526565552
1,NEGATIVE,0.998519241809845
1,NEGATIVE,0.9985260367393494
1,NEGATIVE,0.9938461184501648
1,NEGATIVE,0.9995205402374268
1,NEGATIVE,0.9996592998504639
2,NEGATIVE,0.9980533123016357
1,NEGATIVE,0.9989157915115356
1,NEGATIVE,0.9984989166259766
1,NEGATIVE,0.9919889569282532
1,NEGATIVE,0.9891768097877502
1,NEGATIVE,0.9991279244422913
1,NEGATIVE,0.9994639754295349
1,NEGATIVE,0.9994773268699646
1,POSITIVE,0.7954533100128174
1,POSITIVE,0.9901167750358582
1,POSITIVE,0.8981732726097107
1,NEGATIVE,0.9987708926200867
3,NEGATIVE,0.9996503591537476
1,NEGATIVE,0.9973157048225403
1,NEGATIVE,0.9996570348739624
2,POSITIVE,0.9914209246635437
1,NEGATIVE,0.9994157552719116
1,NEGATIVE,0.9957692623138428
1,NEGATIVE,0.9992927312850952
1,NEGATIVE,0.9985069632530212
1,NEGATIVE,0.9944943785667419
1,NEGATIVE,0.9995168447494507
1,NEGATIVE,0.8936408162117004
1,NEGATIVE,0.9995535016059875
1,POSITIVE,0.9969062209129333
1,NEGATIVE,0.9987252354621887
1,NEGATIVE,0.9993564486503601
2,NEGATIVE,0.9664617776870728
1,NEGATIVE,0.9987567663192749
1,NEGATIVE,0.9985712766647339
1,NEGATIVE,0.9754776954650879
1,NEGATIVE,0.999734103679657
1,NEGATIVE,0.9963711500167847
1,POSITIVE,0.9979376792907715
1,NEGATIVE,0.9986146688461304
1,NEGATIVE,0.9997430443763733
1,NEGATIVE,0.999367892742157
2,POSITIVE,0.9942880272865295
1,NEGATIVE,0.9929064512252808
1,POSITIVE,0.6676462888717651
2,NEGATIVE,0.9920509457588196
1,NEGATIVE,0.9997584223747253
1,NEGATIVE,0.9998031258583069
2,NEGATIVE,0.9997621178627014
1,NEGATIVE,0.8958510756492615
5,NEGATIVE,0.9991998076438904
1,NEGATIVE,0.9871453046798706
1,NEGATIVE,0.999762237071991
1,NEGATIVE,0.9997132420539856
1,NEGATIVE,0.9919309020042419
1,POSITIVE,0.999151349067688
1,POSITIVE,0.7492589354515076
2,NEGATIVE,0.9567323327064514
1,NEGATIVE,0.9993199110031128
1,NEGATIVE,0.9994149208068848
1,NEGATIVE,0.9983307719230652
1,NEGATIVE,0.9900575280189514
1,NEGATIVE,0.9997691512107849
1,NEGATIVE,0.9905562996864319
1,NEGATIVE,0.9993191957473755
1,NEGATIVE,0.9996005892753601
1,NEGATIVE,0.9974629878997803
1,NEGATIVE,0.9982113838195801
1,POSITIVE,0.9993738532066345
1,NEGATIVE,0.7335559725761414
1,NEGATIVE,0.9984449744224548
5,POSITIVE,0.991070032119751
1,NEGATIVE,0.9996778964996338
1,NEGATIVE,0.991773784160614
1,POSITIVE,0.9690428972244263
1,NEGATIVE,0.9887922406196594
1,NEGATIVE,0.9997841715812683
4,NEGATIVE,0.991973876953125
1,NEGATIVE,0.9997864365577698
1,NEGATIVE,0.9609699845314026
1,NEGATIVE,0.9929789900779724
1,NEGATIVE,0.9995397329330444
1,NEGATIVE,0.9985439777374268
1,NEGATIVE,0.9785254597663879
1,NEGATIVE,0.6924038529396057
1,NEGATIVE,0.9678276181221008
1,NEGATIVE,0.9921873807907104
1,NEGATIVE,0.9997703433036804
1,POSITIVE,0.9976634979248047
1,NEGATIVE,0.9995121955871582
1,POSITIVE,0.9918884634971619
2,NEGATIVE,0.9985001087188721
1,NEGATIVE,0.9984574317932129
1,NEGATIVE,0.9993191957473755
1,NEGATIVE,0.9990779161453247
1,NEGATIVE,0.999717652797699
1,NEGATIVE,0.9997245669364929
1,NEGATIVE,0.998414158821106
3,NEGATIVE,0.999613344669342
1,NEGATIVE,0.9996665716171265
2,NEGATIVE,0.9885839223861694
1,NEGATIVE,0.9991389513015747
2,NEGATIVE,0.9997814297676086
2,NEGATIVE,0.9995893836021423
1,NEGATIVE,0.999565064907074
1,NEGATIVE,0.9984826445579529
1,NEGATIVE,0.9992280006408691
1,NEGATIVE,0.9992963075637817
1,NEGATIVE,0.9964312314987183
1,NEGATIVE,0.999797523021698
1,NEGATIVE,0.9982788562774658
1,NEGATIVE,0.9815094470977783
1,NEGATIVE,0.9994722008705139
1,NEGATIVE,0.9983062744140625
1,NEGATIVE,0.9997273087501526
3,POSITIVE,0.999031662940979
3,NEGATIVE,0.8993442058563232
1,NEGATIVE,0.999728262424469
1,NEGATIVE,0.9846459031105042
5,POSITIVE,0.9998061060905457
1,NEGATIVE,0.9998125433921814
1,NEGATIVE,0.9996331930160522
1,NEGATIVE,0.9987686276435852
1,NEGATIVE,0.9648946523666382
1,POSITIVE,0.918827474117279
2,NEGATIVE,0.9927116632461548
1,POSITIVE,0.5392706394195557
1,NEGATIVE,0.994306743144989
1,NEGATIVE,0.9837542176246643
1,NEGATIVE,0.9993077516555786
1,NEGATIVE,0.9992783665657043
1,NEGATIVE,0.9998018145561218
2,POSITIVE,0.9648614525794983
2,NEGATIVE,0.9980301260948181
1,NEGATIVE,0.9997233748435974
3,NEGATIVE,0.9997585415840149
1,NEGATIVE,0.9993544220924377
1,NEGATIVE,0.9985014200210571
1,NEGATIVE,0.9995550513267517
1,NEGATIVE,0.9991253018379211
4,NEGATIVE,0.9845286011695862
1,NEGATIVE,0.9986386895179749
2,NEGATIVE,0.9989739656448364
1,NEGATIVE,0.9985514283180237
1,NEGATIVE,0.999168872833252
1,NEGATIVE,0.9651049375534058
1,NEGATIVE,0.9953275918960571
1,NEGATIVE,0.9957008957862854
1,NEGATIVE,0.9997879862785339
1,NEGATIVE,0.9996695518493652
1,NEGATIVE,0.9966578483581543
1,NEGATIVE,0.9864498972892761
1,NEGATIVE,0.9995974898338318
1,NEGATIVE,0.9991699457168579
3,NEGATIVE,0.6841228008270264
1,NEGATIVE,0.9612352848052979
1,NEGATIVE,0.9981787204742432
1,POSITIVE,0.7580082416534424
1,NEGATIVE,0.9938190579414368
5,POSITIVE,0.9998565912246704
2,NEGATIVE,0.9983419179916382
1,NEGATIVE,0.9975544810295105
1,NEGATIVE,0.9992577433586121
1,NEGATIVE,0.9619444012641907
1,NEGATIVE,0.9944296479225159
1,POSITIVE,0.9860390424728394
1,NEGATIVE,0.9997835755348206
1,POSITIVE,0.9966341853141785
1,NEGATIVE,0.9989562034606934
1,NEGATIVE,0.9997758269309998
1,NEGATIVE,0.9992577433586121
1,NEGATIVE,0.999728262424469
1,POSITIVE,0.9942927360534668
1,NEGATIVE,0.9945828318595886
1,POSITIVE,0.9960517287254333
1,POSITIVE,0.6181050539016724
1,NEGATIVE,0.9997734427452087
1,NEGATIVE,0.9995571970939636
1,NEGATIVE,0.9996356964111328
1,NEGATIVE,0.9883440732955933
5,POSITIVE,0.7351133823394775
1,NEGATIVE,0.992320716381073
1,NEGATIVE,0.9996926784515381
1,NEGATIVE,0.996191143989563
1,NEGATIVE,0.9983423948287964
1,POSITIVE,0.955327033996582
1,POSITIVE,0.9261455535888672
1,NEGATIVE,0.9782841801643372
3,POSITIVE,0.9997819066047668
1,POSITIVE,0.8572788238525391
1,NEGATIVE,0.9936155080795288
1,NEGATIVE,0.994857907295227
1,NEGATIVE,0.9997920393943787
1,NEGATIVE,0.9983639121055603
2,NEGATIVE,0.9997400641441345
5,POSITIVE,0.9990326166152954
1,NEGATIVE,0.9959575533866882
1,NEGATIVE,0.9996134638786316
1,POSITIVE,0.9992857575416565
1,NEGATIVE,0.9995511174201965
1,POSITIVE,0.9966615438461304
5,POSITIVE,0.9279653429985046
1,NEGATIVE,0.9986271858215332
1,NEGATIVE,0.9979660511016846
1,POSITIVE,0.5131263732910156
1,NEGATIVE,0.9985911250114441
1,NEGATIVE,0.9971731901168823
1,NEGATIVE,0.9990884065628052
1,POSITIVE,0.9974162578582764
1,NEGATIVE,0.9997320771217346
1,NEGATIVE,0.9836297631263733
1,NEGATIVE,0.9997909665107727
1,NEGATIVE,0.9992910623550415
1,NEGATIVE,0.9807513952255249
1,NEGATIVE,0.9992974996566772
1,POSITIVE,0.9966341853141785
1,POSITIVE,0.9872288703918457
1,NEGATIVE,0.9996373653411865
1,NEGATIVE,0.9979265928268433
1,NEGATIVE,0.9971141815185547
1,NEGATIVE,0.9994292855262756
1,NEGATIVE,0.9993570446968079
1,NEGATIVE,0.9992735981941223
1,NEGATIVE,0.9986655712127686
1,NEGATIVE,0.9976311922073364
1,NEGATIVE,0.9961321353912354
2,NEGATIVE,0.9983541965484619
1,NEGATIVE,0.9883918166160583
2,POSITIVE,0.6640650629997253
1,NEGATIVE,0.9981815814971924
1,NEGATIVE,0.9984927177429199
1,NEGATIVE,0.9979392886161804
1,NEGATIVE,0.9878196716308594
2,NEGATIVE,0.9930782914161682
1,NEGATIVE,0.9992372989654541
2,NEGATIVE,0.9908120036125183
1,NEGATIVE,0.9996799230575562
1,NEGATIVE,0.9980523586273193
1,NEGATIVE,0.9990707039833069
1,NEGATIVE,0.9996030926704407
5,NEGATIVE,0.9897061586380005
1,NEGATIVE,0.9996923208236694
1,NEGATIVE,0.9881888628005981
2,NEGATIVE,0.992633044719696
4,POSITIVE,0.9993911981582642
1,NEGATIVE,0.9984610080718994
1,NEGATIVE,0.9870133996009827
1,NEGATIVE,0.9978766441345215
2,NEGATIVE,0.9995999932289124
2,NEGATIVE,0.9995723366737366
1,NEGATIVE,0.9914896488189697
1,NEGATIVE,0.9733738899230957
1,NEGATIVE,0.9962120056152344
1,NEGATIVE,0.9995900988578796
1,NEGATIVE,0.9875794053077698
1,NEGATIVE,0.9990170001983643
5,POSITIVE,0.9998192191123962
4,NEGATIVE,0.9986565113067627
1,POSITIVE,0.9745301008224487
1,NEGATIVE,0.9913610816001892
1,NEGATIVE,0.9982017278671265
1,NEGATIVE,0.9997729659080505
1,NEGATIVE,0.9935856461524963
1,NEGATIVE,0.999705970287323
1,NEGATIVE,0.9992002844810486
1,NEGATIVE,0.9783285856246948
1,NEGATIVE,0.9830778241157532
1,NEGATIVE,0.9958701729774475
1,NEGATIVE,0.9977620840072632
1,NEGATIVE,0.9978916049003601
1,NEGATIVE,0.9570225477218628
1,NEGATIVE,0.9857879877090454
1,NEGATIVE,0.9970138072967529
1,POSITIVE,0.9865453839302063
1,NEGATIVE,0.9988044500350952
1,NEGATIVE,0.9996483325958252
1,POSITIVE,0.916580319404602
1,NEGATIVE,0.9998098015785217
2,NEGATIVE,0.9858011603355408
1,POSITIVE,0.9963022470474243
1,NEGATIVE,0.9997292160987854
1,POSITIVE,0.6220418214797974
2,NEGATIVE,0.9981552958488464
3,NEGATIVE,0.9969261288642883
1,NEGATIVE,0.9996448755264282
5,POSITIVE,0.9998749494552612
1,NEGATIVE,0.9985803365707397
1,NEGATIVE,0.9944943785667419
3,NEGATIVE,0.9994224309921265
1,NEGATIVE,0.9983990788459778
1,POSITIVE,0.997150719165802
1,NEGATIVE,0.999091625213623
1,NEGATIVE,0.9996517896652222
1,NEGATIVE,0.9996358156204224
1,POSITIVE,0.9752001166343689
1,POSITIVE,0.9611131548881531
1,NEGATIVE,0.9976308345794678
1,POSITIVE,0.998943030834198
1,NEGATIVE,0.9990733861923218
1,NEGATIVE,0.9997394680976868
1,NEGATIVE,0.9995623230934143
1,NEGATIVE,0.9953332543373108
1,NEGATIVE,0.9990966320037842
1,NEGATIVE,0.9989473223686218
1,NEGATIVE,0.9996424913406372
1,NEGATIVE,0.9969707727432251
1,NEGATIVE,0.9988970756530762
1,NEGATIVE,0.9978041052818298
1,POSITIVE,0.9756358861923218
1,NEGATIVE,0.9970663189888
1,NEGATIVE,0.9994527697563171
1,NEGATIVE,0.9996476173400879
1,NEGATIVE,0.9971473813056946
1,NEGATIVE,0.9959434866905212
1,POSITIVE,0.9533336758613586
1,NEGATIVE,0.6924031972885132
1,NEGATIVE,0.9980734586715698
1,POSITIVE,0.9988157749176025
1,NEGATIVE,0.9957709908485413
1,NEGATIVE,0.993627667427063
1,NEGATIVE,0.9905783534049988
1,NEGATIVE,0.9843770265579224
1,NEGATIVE,0.9931157231330872
3,NEGATIVE,0.9986825585365295
1,NEGATIVE,0.997572124004364
1,POSITIVE,0.5365923047065735
1,NEGATIVE,0.9997450709342957
2,NEGATIVE,0.9128479361534119
5,POSITIVE,0.9987252354621887
2,NEGATIVE,0.9966182112693787
1,NEGATIVE,0.9991753697395325
1,NEGATIVE,0.999583899974823
1,NEGATIVE,0.8249211311340332
5,POSITIVE,0.9993946552276611
1,NEGATIVE,0.999237060546875
1,NEGATIVE,0.9997727274894714
5,POSITIVE,0.9978367686271667
5,POSITIVE,0.9701135754585266
4,NEGATIVE,0.9909266233444214
1,POSITIVE,0.9994097948074341
1,NEGATIVE,0.9998049139976501
5,POSITIVE,0.9992503523826599
1,NEGATIVE,0.9997501969337463
1,NEGATIVE,0.9997501969337463
1,NEGATIVE,0.9868450164794922
5,POSITIVE,0.9983651041984558
4,POSITIVE,0.9995423555374146
5,POSITIVE,0.999886155128479
1,NEGATIVE,0.9884743094444275
5,POSITIVE,0.9998223185539246
1,NEGATIVE,0.9996140599250793
3,POSITIVE,0.9043675661087036
1,NEGATIVE,0.9996067881584167
5,POSITIVE,0.9998792409896851
1,NEGATIVE,0.9626158475875854
1,NEGATIVE,0.9997147917747498
5,POSITIVE,0.9576940536499023
1,NEGATIVE,0.9996768236160278
1,POSITIVE,0.9973975419998169
4,NEGATIVE,0.9557400941848755
1,NEGATIVE,0.9991143345832825
5,POSITIVE,0.9992486834526062
1,NEGATIVE,0.990264892578125
1,NEGATIVE,0.9995014667510986
2,POSITIVE,0.9997978806495667
1,NEGATIVE,0.9997153878211975
1,NEGATIVE,0.9994807839393616
1,NEGATIVE,0.993114173412323
1,NEGATIVE,0.9819243550300598
1,NEGATIVE,0.999722421169281
1,NEGATIVE,0.9840947985649109
5,POSITIVE,0.998650848865509
5,POSITIVE,0.9840880036354065
1,NEGATIVE,0.9992109537124634
4,NEGATIVE,0.6758402585983276
1,NEGATIVE,0.9971910119056702
1,NEGATIVE,0.9596903324127197
1,NEGATIVE,0.9831716418266296
1,NEGATIVE,0.99943608045578
1,NEGATIVE,0.9968569278717041
1,NEGATIVE,0.9858032464981079
5,POSITIVE,0.9996293783187866
1,NEGATIVE,0.9496963620185852
1,NEGATIVE,0.999430239200592
5,POSITIVE,0.9986168146133423
4,POSITIVE,0.9993689656257629
2,NEGATIVE,0.9909250736236572
1,NEGATIVE,0.9997697472572327
1,POSITIVE,0.9733245372772217
1,NEGATIVE,0.8681454062461853
5,POSITIVE,0.9035007953643799
4,POSITIVE,0.9959335923194885
1,POSITIVE,0.6198676228523254
5,POSITIVE,0.9984511137008667
1,POSITIVE,0.9990764856338501
1,NEGATIVE,0.9909895658493042
1,NEGATIVE,0.9479627013206482
1,NEGATIVE,0.9845913648605347
4,POSITIVE,0.9994115829467773
1,NEGATIVE,0.9948152899742126
1,NEGATIVE,0.9990071654319763
5,NEGATIVE,0.9989023208618164
5,POSITIVE,0.9984898567199707
1,POSITIVE,0.998105525970459
5,NEGATIVE,0.9788409471511841
1,NEGATIVE,0.9995974898338318
5,POSITIVE,0.9997289776802063
5,POSITIVE,0.9998748302459717
4,NEGATIVE,0.9995554089546204
3,NEGATIVE,0.9993976354598999
2,NEGATIVE,0.9980795383453369
5,POSITIVE,0.9990309476852417
1,NEGATIVE,0.9992251396179199
1,NEGATIVE,0.9991944432258606
3,NEGATIVE,0.9971453547477722
1,POSITIVE,0.9994949102401733
1,NEGATIVE,0.9762411713600159
4,POSITIVE,0.9905118346214294
5,POSITIVE,0.9792781472206116
1,NEGATIVE,0.9887263178825378
1,NEGATIVE,0.9981321692466736
5,POSITIVE,0.9998459815979004
5,NEGATIVE,0.9869186282157898
5,POSITIVE,0.9998745918273926
1,NEGATIVE,0.9997751116752625
1,NEGATIVE,0.9997327923774719
1,NEGATIVE,0.9997987151145935
1,NEGATIVE,0.9990591406822205
1,NEGATIVE,0.9997844099998474
1,NEGATIVE,0.9997598528862
1,NEGATIVE,0.9976713061332703
1,NEGATIVE,0.9798139929771423
1,NEGATIVE,0.9993670582771301
4,NEGATIVE,0.9974554181098938
1,NEGATIVE,0.9984692931175232
1,NEGATIVE,0.9988307356834412
5,POSITIVE,0.9992509484291077
5,POSITIVE,0.9998613595962524
1,NEGATIVE,0.6908751726150513
1,NEGATIVE,0.9930950999259949
1,NEGATIVE,0.9952423572540283
1,POSITIVE,0.9282280206680298
4,NEGATIVE,0.9864792227745056
5,POSITIVE,0.9992294311523438
1,NEGATIVE,0.9974082112312317
1,POSITIVE,0.9990959167480469
1,NEGATIVE,0.9770902395248413
1,NEGATIVE,0.9988265633583069
5,POSITIVE,0.9989666938781738
3,NEGATIVE,0.9995225667953491
1,NEGATIVE,0.9997714161872864
1,NEGATIVE,0.9997946619987488
1,NEGATIVE,0.9850196838378906
5,POSITIVE,0.9986234903335571
5,POSITIVE,0.9916325211524963
1,NEGATIVE,0.9980869293212891
1,POSITIVE,0.577501654624939
5,POSITIVE,0.9998626708984375
1,NEGATIVE,0.9925219416618347
1,NEGATIVE,0.9996139407157898
1,POSITIVE,0.5261062979698181
5,POSITIVE,0.9996726512908936
5,NEGATIVE,0.9879799485206604
1,NEGATIVE,0.9995973706245422
1,NEGATIVE,0.9988765120506287
1,POSITIVE,0.9904361367225647
5,POSITIVE,0.9830355644226074
2,POSITIVE,0.9897580146789551
1,NEGATIVE,0.9461783170700073
1,NEGATIVE,0.9969192743301392
5,POSITIVE,0.9512423872947693
5,POSITIVE,0.9988526105880737
5,POSITIVE,0.9726377725601196
5,POSITIVE,0.9998360872268677
3,NEGATIVE,0.8754068613052368
2,NEGATIVE,0.9970449805259705
5,POSITIVE,0.9998810291290283
1,NEGATIVE,0.9997120499610901
1,NEGATIVE,0.9669252038002014
5,POSITIVE,0.9996552467346191
1,NEGATIVE,0.9971141815185547
5,POSITIVE,0.9975482821464539
1,NEGATIVE,0.9996353387832642
5,POSITIVE,0.9987469911575317
5,NEGATIVE,0.8823872208595276
1,NEGATIVE,0.9953470826148987
4,POSITIVE,0.9958292841911316
1,NEGATIVE,0.9837490320205688
5,POSITIVE,0.9997206330299377
1,NEGATIVE,0.5209923386573792
1,NEGATIVE,0.9628613591194153
5,POSITIVE,0.9998750686645508
1,NEGATIVE,0.999103844165802
1,NEGATIVE,0.9971966743469238
5,NEGATIVE,0.7261133193969727
5,POSITIVE,0.9398139119148254
5,POSITIVE,0.999484658241272
1,NEGATIVE,0.9951228499412537
1,NEGATIVE,0.9997931122779846
3,NEGATIVE,0.9985364675521851
1,NEGATIVE,0.9956466555595398
1,POSITIVE,0.9901074171066284
5,POSITIVE,0.9961118102073669
1,NEGATIVE,0.9997884631156921
1,NEGATIVE,0.9992926120758057
1,NEGATIVE,0.8918316960334778
1,NEGATIVE,0.9986894726753235
1,POSITIVE,0.9859698414802551
5,POSITIVE,0.9998458623886108
1,NEGATIVE,0.9935114979743958
1,NEGATIVE,0.992512583732605
5,POSITIVE,0.9984682202339172
1,NEGATIVE,0.9888502955436707
4,NEGATIVE,0.9736353754997253
5,POSITIVE,0.999841570854187
1,NEGATIVE,0.9997509121894836
3,POSITIVE,0.999863862991333
5,NEGATIVE,0.9968986511230469
1,NEGATIVE,0.9996820688247681
4,POSITIVE,0.9998606443405151
2,NEGATIVE,0.9990273714065552
1,NEGATIVE,0.999530553817749
1,NEGATIVE,0.9994475245475769
1,NEGATIVE,0.9997033476829529
4,POSITIVE,0.9976994395256042
1,NEGATIVE,0.9726706147193909
5,NEGATIVE,0.9869018197059631
1,NEGATIVE,0.9996848106384277
5,POSITIVE,0.9975489974021912
5,POSITIVE,0.9993390440940857
4,POSITIVE,0.9956467747688293
5,NEGATIVE,0.9874080419540405
1,NEGATIVE,0.9994288086891174
1,NEGATIVE,0.9971534013748169
1,NEGATIVE,0.9965379238128662
1,POSITIVE,0.9932378530502319
5,POSITIVE,0.999833345413208
5,POSITIVE,0.9855706691741943
2,NEGATIVE,0.9982581734657288
1,NEGATIVE,0.9989355206489563
5,POSITIVE,0.9998801946640015
1,NEGATIVE,0.9992258548736572
1,NEGATIVE,0.9996176958084106
1,NEGATIVE,0.9485540390014648
1,NEGATIVE,0.991814136505127
5,POSITIVE,0.9997203946113586
1,NEGATIVE,0.9996708631515503
5,POSITIVE,0.9995085000991821
1,NEGATIVE,0.9997097849845886
5,POSITIVE,0.8397485017776489
5,POSITIVE,0.9995423555374146
5,POSITIVE,0.9998773336410522
1,NEGATIVE,0.9997218251228333
4,POSITIVE,0.9850038290023804
1,NEGATIVE,0.9997320771217346
5,POSITIVE,0.9998055100440979
5,POSITIVE,0.8883412480354309
5,POSITIVE,0.9998817443847656
2,POSITIVE,0.9905334711074829
1,NEGATIVE,0.9996083378791809
1,NEGATIVE,0.8664650917053223
5,NEGATIVE,0.9348776936531067
2,NEGATIVE,0.9951228499412537
5,POSITIVE,0.9996960163116455
1,POSITIVE,0.877675473690033
1,NEGATIVE,0.9985744953155518
5,POSITIVE,0.9958529472351074
1,NEGATIVE,0.9047684073448181
1,NEGATIVE,0.9994768500328064
5,POSITIVE,0.9993797540664673
1,NEGATIVE,0.877826452255249
1,NEGATIVE,0.9956638216972351
1,NEGATIVE,0.9958897233009338
5,POSITIVE,0.9759130477905273
5,POSITIVE,0.9998822212219238
1,NEGATIVE,0.9412781596183777
1,NEGATIVE,0.9519983530044556
1,POSITIVE,0.9993738532066345
5,POSITIVE,0.9998706579208374
5,POSITIVE,0.9998427629470825
5,POSITIVE,0.9998742341995239
1,NEGATIVE,0.9898081421852112
1,NEGATIVE,0.9993661046028137
1,NEGATIVE,0.9905251860618591
1,POSITIVE,0.8877348899841309
1,NEGATIVE,0.9980473518371582
1,NEGATIVE,0.9982556700706482
5,POSITIVE,0.9998310804367065
1,POSITIVE,0.9972270131111145
1,NEGATIVE,0.9411818385124207
1,POSITIVE,0.8329201340675354
1,NEGATIVE,0.99493008852005
1,NEGATIVE,0.9987624883651733
1,NEGATIVE,0.9993336796760559
5,POSITIVE,0.9997439980506897
2,NEGATIVE,0.9995782971382141
1,NEGATIVE,0.9997542500495911
5,POSITIVE,0.9876656532287598
1,POSITIVE,0.9995923638343811
1,NEGATIVE,0.9997639060020447
1,NEGATIVE,0.9987897276878357
1,NEGATIVE,0.9996297359466553
1,NEGATIVE,0.998094379901886
5,POSITIVE,0.9979367256164551
1,POSITIVE,0.9994626641273499
1,NEGATIVE,0.9966476559638977
1,NEGATIVE,0.9993237257003784
5,POSITIVE,0.9489701986312866
2,NEGATIVE,0.9988711476325989
5,POSITIVE,0.9996310472488403
1,NEGATIVE,0.9989998936653137
1,NEGATIVE,0.9462823867797852
5,POSITIVE,0.9998538494110107
5,POSITIVE,0.9998706579208374
1,NEGATIVE,0.9991010427474976
1,NEGATIVE,0.9666687250137329
1,NEGATIVE,0.9840367436408997
1,NEGATIVE,0.9839311242103577
1,NEGATIVE,0.878947377204895
3,NEGATIVE,0.9897839426994324
5,POSITIVE,0.9998531341552734
1,NEGATIVE,0.9992594122886658
5,POSITIVE,0.9997650980949402
5,POSITIVE,0.999630331993103
1,NEGATIVE,0.9966216087341309
1,NEGATIVE,0.9995520710945129
1,NEGATIVE,0.9948315620422363
1,NEGATIVE,0.915312647819519
5,POSITIVE,0.9993682503700256
1,NEGATIVE,0.998482882976532
4,POSITIVE,0.9881240725517273
4,NEGATIVE,0.9715724587440491
1,NEGATIVE,0.9983553290367126
1,NEGATIVE,0.9996907711029053
1,NEGATIVE,0.9996827840805054
1,NEGATIVE,0.9944543242454529
1,NEGATIVE,0.999414324760437
1,NEGATIVE,0.999305248260498
5,POSITIVE,0.999739944934845
1,NEGATIVE,0.9939079284667969
4,NEGATIVE,0.9958190321922302
5,POSITIVE,0.9382740259170532
1,NEGATIVE,0.9993322491645813
1,POSITIVE,0.9992813467979431
1,NEGATIVE,0.9073486328125
5,POSITIVE,0.9976388216018677
1,NEGATIVE,0.9994127750396729
5,POSITIVE,0.9519919157028198
4,NEGATIVE,0.9991933703422546
5,POSITIVE,0.9993706345558167
1,NEGATIVE,0.9991950392723083
1,NEGATIVE,0.9996414184570312
1,NEGATIVE,0.9944943785667419
1,POSITIVE,0.8257066607475281
5,NEGATIVE,0.979377269744873
1,NEGATIVE,0.996126115322113
1,NEGATIVE,0.9985052347183228
1,NEGATIVE,0.9969828724861145
1,NEGATIVE,0.9859402179718018
5,NEGATIVE,0.9951900243759155
5,POSITIVE,0.9998639822006226
5,POSITIVE,0.9593137502670288
1,POSITIVE,0.9936750531196594
5,POSITIVE,0.9986878037452698
1,NEGATIVE,0.999204695224762
