Rating,sentiment,sentiment_score
1,NEGATIVE,0.9995599389076233
1,NEGATIVE,0.9981651902198792
1,NEGATIVE,0.999479353427887
1,NEGATIVE,0.9828864932060242
1,NEGATIVE,0.9997711777687073
1,NEGATIVE,0.9996562004089355
1,NEGATIVE,0.9994251728057861
1,NEGATIVE,0.9977906942367554
1,NEGATIVE,0.9991689920425415
1,NEGATIVE,0.9888990521430969
1,NEGATIVE,0.9929324388504028
1,NEGATIVE,0.6878942847251892
1,NEGATIVE,0.9990377426147461
1,NEGATIVE,0.9972248077392578
1,NEGATIVE,0.9947373270988464
1,NEGATIVE,0.9953663349151611
1,NEGATIVE,0.991713285446167
1,NEGATIVE,0.9992432594299316
1,NEGATIVE,0.9995588660240173
1,NEGATIVE,0.9969151020050049
2,POSITIVE,0.9913825392723083
1,NEGATIVE,0.9843025207519531
1,POSITIVE,0.9993738532066345
1,NEGATIVE,0.9989425539970398
1,NEGATIVE,0.995684027671814
1,NEGATIVE,0.9994314312934875
1,NEGATIVE,0.9984136819839478
1,NEGATIVE,0.9855648875236511
3,NEGATIVE,0.9995965361595154
1,NEGATIVE,0.9944199919700623
1,NEGATIVE,0.990075409412384
1,NEGATIVE,0.9964816570281982
1,NEGATIVE,0.9997875094413757
1,NEGATIVE,0.9995007514953613
2,NEGATIVE,0.998764157295227
1,NEGATIVE,0.9993383288383484
1,NEGATIVE,0.9996641874313354
1,NEGATIVE,0.9992781281471252
1,NEGATIVE,0.9982967972755432
1,NEGATIVE,0.9888781905174255
1,NEGATIVE,0.9988507032394409
3,NEGATIVE,0.9992305040359497
1,NEGATIVE,0.9981542229652405
4,NEGATIVE,0.9924769997596741
1,NEGATIVE,0.9944943785667419
1,NEGATIVE,0.9976024031639099
1,NEGATIVE,0.9988586902618408
1,NEGATIVE,0.9996622800827026
2,NEGATIVE,0.9407789707183838
1,NEGATIVE,0.9995788931846619
1,NEGATIVE,0.9918598532676697
1,NEGATIVE,0.9992890357971191
1,NEGATIVE,0.9935817718505859
1,NEGATIVE,0.9978148937225342
1,NEGATIVE,0.9980035424232483
1,NEGATIVE,0.999783456325531
1,POSITIVE,0.9981988072395325
1,NEGATIVE,0.9991452693939209
1,NEGATIVE,0.9997997879981995
1,NEGATIVE,0.9997283816337585
1,NEGATIVE,0.9989746809005737
1,NEGATIVE,0.9992654919624329
3,NEGATIVE,0.9979397654533386
1,NEGATIVE,0.9985647797584534
1,NEGATIVE,0.9922906756401062
1,NEGATIVE,0.9972422122955322
2,NEGATIVE,0.9997459053993225
1,POSITIVE,0.998927891254425
1,NEGATIVE,0.99257892370224
1,NEGATIVE,0.9996479749679565
1,NEGATIVE,0.7234295606613159
1,NEGATIVE,0.999792754650116
1,NEGATIVE,0.9993625283241272
1,NEGATIVE,0.9672315716743469
1,NEGATIVE,0.9964970946311951
1,NEGATIVE,0.9993715882301331
1,NEGATIVE,0.9984405636787415
1,NEGATIVE,0.8197422623634338
1,NEGATIVE,0.9995914101600647
1,NEGATIVE,0.9996355772018433
1,NEGATIVE,0.9971693158149719
1,POSITIVE,0.9993789196014404
1,NEGATIVE,0.9998027682304382
1,NEGATIVE,0.9987668991088867
1,NEGATIVE,0.9971827268600464
1,NEGATIVE,0.9863905906677246
1,NEGATIVE,0.998633086681366
1,NEGATIVE,0.9974608421325684
1,NEGATIVE,0.8351670503616333
1,NEGATIVE,0.9996771812438965
1,NEGATIVE,0.9986987113952637
1,NEGATIVE,0.9991845488548279
1,NEGATIVE,0.99954754114151
1,NEGATIVE,0.9992836117744446
1,NEGATIVE,0.9996052384376526
2,NEGATIVE,0.9809314608573914
1,NEGATIVE,0.9982359409332275
1,NEGATIVE,0.9980277419090271
2,NEGATIVE,0.993603527545929
2,NEGATIVE,0.8734530210494995
1,NEGATIVE,0.9992534518241882
1,POSITIVE,0.9905643463134766
1,NEGATIVE,0.999519944190979
1,NEGATIVE,0.9988242983818054
1,NEGATIVE,0.9994174242019653
1,NEGATIVE,0.993510901927948
1,NEGATIVE,0.9973746538162231
1,NEGATIVE,0.9992223978042603
5,POSITIVE,0.9975771307945251
1,NEGATIVE,0.998873770236969
1,POSITIVE,0.5108597874641418
1,NEGATIVE,0.9995951056480408
1,NEGATIVE,0.9846877455711365
1,POSITIVE,0.9128797650337219
1,NEGATIVE,0.9993595480918884
1,NEGATIVE,0.9991045594215393
1,NEGATIVE,0.995429277420044
1,NEGATIVE,0.9935212731361389
1,NEGATIVE,0.9953420162200928
1,NEGATIVE,0.9846009612083435
1,NEGATIVE,0.9961126446723938
1,NEGATIVE,0.9994449019432068
1,NEGATIVE,0.9996790885925293
1,NEGATIVE,0.9958154559135437
1,NEGATIVE,0.9984996318817139
1,NEGATIVE,0.9986383318901062
1,NEGATIVE,0.9997561573982239
1,NEGATIVE,0.9978336691856384
1,NEGATIVE,0.9992369413375854
1,NEGATIVE,0.7805027365684509
1,NEGATIVE,0.9793660640716553
1,NEGATIVE,0.9957740902900696
1,NEGATIVE,0.9988625049591064
1,NEGATIVE,0.9819186925888062
1,NEGATIVE,0.9966996312141418
1,NEGATIVE,0.9828380346298218
1,NEGATIVE,0.9805858731269836
1,NEGATIVE,0.9993497729301453
1,NEGATIVE,0.9991275668144226
1,NEGATIVE,0.9796125888824463
1,NEGATIVE,0.9977460503578186
1,NEGATIVE,0.9997703433036804
1,NEGATIVE,0.9997438788414001
2,NEGATIVE,0.9997747540473938
1,NEGATIVE,0.9940457344055176
1,NEGATIVE,0.9969491362571716
2,NEGATIVE,0.9995208978652954
1,NEGATIVE,0.9985766410827637
1,NEGATIVE,0.981825053691864
1,NEGATIVE,0.9968122839927673
1,NEGATIVE,0.9982532858848572
5,POSITIVE,0.9995373487472534
2,NEGATIVE,0.9991816878318787
1,NEGATIVE,0.9968299269676208
1,POSITIVE,0.9598394632339478
1,NEGATIVE,0.9973565340042114
2,NEGATIVE,0.9979990124702454
1,NEGATIVE,0.9988449811935425
4,NEGATIVE,0.9822394847869873
1,NEGATIVE,0.9980396628379822
1,NEGATIVE,0.9991631507873535
1,NEGATIVE,0.9725788235664368
1,NEGATIVE,0.9997598528862
1,NEGATIVE,0.9946734309196472
1,NEGATIVE,0.9894132018089294
1,NEGATIVE,0.9972074627876282
1,NEGATIVE,0.9983533620834351
1,NEGATIVE,0.9955093860626221
1,NEGATIVE,0.9836501479148865
1,NEGATIVE,0.9993151426315308
1,NEGATIVE,0.9043399095535278
1,NEGATIVE,0.9941727519035339
1,NEGATIVE,0.9713179469108582
1,NEGATIVE,0.9997038245201111
1,NEGATIVE,0.9994761347770691
3,NEGATIVE,0.999542236328125
1,NEGATIVE,0.999534010887146
5,NEGATIVE,0.7803808450698853
1,NEGATIVE,0.9997157454490662
5,NEGATIVE,0.9954922199249268
1,NEGATIVE,0.9962999224662781
1,NEGATIVE,0.9956766963005066
2,NEGATIVE,0.9993525147438049
1,NEGATIVE,0.9968421459197998
1,NEGATIVE,0.9994558691978455
1,NEGATIVE,0.9985401630401611
1,NEGATIVE,0.9996750354766846
1,NEGATIVE,0.9945618510246277
2,NEGATIVE,0.9730017185211182
1,NEGATIVE,0.9996778964996338
1,NEGATIVE,0.9960280656814575
1,NEGATIVE,0.9984126091003418
1,NEGATIVE,0.9989742040634155
1,NEGATIVE,0.9707911014556885
1,NEGATIVE,0.9990739822387695
1,NEGATIVE,0.9957154393196106
4,POSITIVE,0.9390427470207214
1,NEGATIVE,0.9963043928146362
1,POSITIVE,0.9928493499755859
5,POSITIVE,0.9996954202651978
1,NEGATIVE,0.9995235204696655
1,NEGATIVE,0.9961134195327759
5,NEGATIVE,0.9993559718132019
1,NEGATIVE,0.9997237324714661
1,NEGATIVE,0.997955322265625
1,NEGATIVE,0.999679684638977
1,NEGATIVE,0.9998013377189636
1,NEGATIVE,0.9748845100402832
1,NEGATIVE,0.9996335506439209
4,POSITIVE,0.9997631907463074
1,NEGATIVE,0.9927478432655334
1,NEGATIVE,0.999795138835907
1,NEGATIVE,0.9996813535690308
1,POSITIVE,0.9684168696403503
1,NEGATIVE,0.9972754120826721
1,NEGATIVE,0.9995501637458801
1,NEGATIVE,0.9927657842636108
5,POSITIVE,0.6308214664459229
1,NEGATIVE,0.9986799359321594
1,NEGATIVE,0.9924572706222534
1,NEGATIVE,0.9963730573654175
1,NEGATIVE,0.9981284737586975
1,NEGATIVE,0.9996218681335449
1,NEGATIVE,0.9530768394470215
1,NEGATIVE,0.9967928528785706
1,NEGATIVE,0.9992367029190063
1,NEGATIVE,0.99931800365448
1,NEGATIVE,0.994716465473175
1,NEGATIVE,0.9938633441925049
1,NEGATIVE,0.992360532283783
3,NEGATIVE,0.8790133595466614
1,NEGATIVE,0.9517847299575806
1,NEGATIVE,0.9998001456260681
1,NEGATIVE,0.9988754391670227
1,NEGATIVE,0.9997736811637878
1,POSITIVE,0.9997034668922424
1,NEGATIVE,0.9989672899246216
1,NEGATIVE,0.9996552467346191
1,NEGATIVE,0.9971141815185547
1,NEGATIVE,0.9980635046958923
1,NEGATIVE,0.9766577482223511
1,NEGATIVE,0.9944943785667419
1,NEGATIVE,0.9997833371162415
1,POSITIVE,0.9972257018089294
1,NEGATIVE,0.9958242177963257
1,NEGATIVE,0.9923089742660522
3,POSITIVE,0.997986912727356
5,NEGATIVE,0.9893602132797241
1,NEGATIVE,0.9997026324272156
2,NEGATIVE,0.9933066964149475
5,NEGATIVE,0.9973164200782776
1,NEGATIVE,0.9994924068450928
1,NEGATIVE,0.9980064034461975
1,POSITIVE,0.9993738532066345
1,NEGATIVE,0.8301945924758911
1,NEGATIVE,0.9981105327606201
1,NEGATIVE,0.9981858134269714
1,NEGATIVE,0.9996863603591919
1,NEGATIVE,0.9996705055236816
2,NEGATIVE,0.999729335308075
1,NEGATIVE,0.9997816681861877
1,NEGATIVE,0.997731626033783
1,NEGATIVE,0.9773067831993103
2,NEGATIVE,0.9995869994163513
1,NEGATIVE,0.998659610748291
1,POSITIVE,0.8309963345527649
1,NEGATIVE,0.9996200799942017
1,NEGATIVE,0.9995205402374268
1,NEGATIVE,0.9909692406654358
1,NEGATIVE,0.9089183211326599
1,NEGATIVE,0.9993463158607483
1,NEGATIVE,0.9992096424102783
1,NEGATIVE,0.9997401833534241
5,NEGATIVE,0.7644966840744019
1,NEGATIVE,0.9994470477104187
1,NEGATIVE,0.9993756413459778
1,NEGATIVE,0.9981980919837952
1,POSITIVE,0.9950506091117859
2,NEGATIVE,0.9758485555648804
1,NEGATIVE,0.9997569918632507
1,NEGATIVE,0.8358863592147827
1,POSITIVE,0.9704795479774475
1,NEGATIVE,0.9910545945167542
1,NEGATIVE,0.9986224174499512
1,NEGATIVE,0.9648735523223877
1,NEGATIVE,0.9988277554512024
2,NEGATIVE,0.9863394498825073
1,NEGATIVE,0.9982265830039978
2,NEGATIVE,0.9991618394851685
1,NEGATIVE,0.998047947883606
1,NEGATIVE,0.9980452060699463
1,POSITIVE,0.9893849492073059
1,NEGATIVE,0.999496340751648
3,POSITIVE,0.7417776584625244
1,NEGATIVE,0.9989124536514282
3,NEGATIVE,0.9983611702919006
2,NEGATIVE,0.9958011507987976
4,POSITIVE,0.7996277809143066
1,POSITIVE,0.9994433522224426
1,NEGATIVE,0.9983773231506348
1,POSITIVE,0.6787124276161194
1,NEGATIVE,0.9580228328704834
1,POSITIVE,0.9962506890296936
2,POSITIVE,0.5603575110435486
1,NEGATIVE,0.9866820573806763
1,NEGATIVE,0.9535945057868958
1,NEGATIVE,0.9985449314117432
1,NEGATIVE,0.9964014291763306
1,NEGATIVE,0.9997853636741638
1,NEGATIVE,0.9942570328712463
1,NEGATIVE,0.6216719746589661
2,NEGATIVE,0.9950922727584839
1,POSITIVE,0.7011063098907471
1,NEGATIVE,0.9973548650741577
1,NEGATIVE,0.9990598559379578
1,NEGATIVE,0.9994851350784302
1,NEGATIVE,0.9902060627937317
1,NEGATIVE,0.9962882995605469
1,NEGATIVE,0.9970883727073669
1,NEGATIVE,0.9992419481277466
3,NEGATIVE,0.9989013671875
4,NEGATIVE,0.9982801675796509
5,POSITIVE,0.9063650369644165
1,NEGATIVE,0.9959650039672852
1,NEGATIVE,0.9975479245185852
1,POSITIVE,0.9903828501701355
1,NEGATIVE,0.9997040629386902
1,NEGATIVE,0.99791020154953
1,NEGATIVE,0.9971265196800232
1,NEGATIVE,0.9996165037155151
1,NEGATIVE,0.999665379524231
1,NEGATIVE,0.9990707635879517
1,NEGATIVE,0.9927990436553955
1,NEGATIVE,0.9851893782615662
1,NEGATIVE,0.9993196725845337
5,POSITIVE,0.9965307116508484
1,NEGATIVE,0.9680361151695251
2,POSITIVE,0.9947998523712158
1,NEGATIVE,0.9948484897613525
1,NEGATIVE,0.9975154399871826
1,NEGATIVE,0.9794371724128723
1,NEGATIVE,0.9997257590293884
1,NEGATIVE,0.998941957950592
1,NEGATIVE,0.9997850060462952
1,NEGATIVE,0.9997130036354065
1,NEGATIVE,0.9993734955787659
5,NEGATIVE,0.9977890253067017
4,NEGATIVE,0.9933016300201416
5,POSITIVE,0.9979304075241089
2,POSITIVE,0.9993738532066345
3,NEGATIVE,0.9979686141014099
1,NEGATIVE,0.994577169418335
1,NEGATIVE,0.970247209072113
1,POSITIVE,0.9870142936706543
1,NEGATIVE,0.9965590834617615
1,NEGATIVE,0.9997732043266296
1,NEGATIVE,0.9995096921920776
2,POSITIVE,0.9969815611839294
1,NEGATIVE,0.9681029319763184
1,NEGATIVE,0.9987272620201111
1,NEGATIVE,0.9996488094329834
1,NEGATIVE,0.9997512698173523
1,NEGATIVE,0.9993983507156372
1,NEGATIVE,0.9969683289527893
1,NEGATIVE,0.9997915625572205
1,NEGATIVE,0.989408016204834
1,NEGATIVE,0.9991278052330017
1,NEGATIVE,0.9830422401428223
1,POSITIVE,0.7419798374176025
1,NEGATIVE,0.9934872388839722
1,NEGATIVE,0.9731220602989197
1,NEGATIVE,0.9992610812187195
1,NEGATIVE,0.9935179948806763
1,NEGATIVE,0.998282790184021
1,NEGATIVE,0.9997146725654602
2,NEGATIVE,0.999530553817749
1,POSITIVE,0.996291995048523
1,NEGATIVE,0.9995715022087097
2,POSITIVE,0.999289870262146
1,NEGATIVE,0.999110996723175
3,NEGATIVE,0.9963578581809998
1,NEGATIVE,0.9975693821907043
1,NEGATIVE,0.9961442947387695
1,NEGATIVE,0.9939649701118469
1,NEGATIVE,0.9780324697494507
1,POSITIVE,0.9324876666069031
1,NEGATIVE,0.9996278285980225
1,NEGATIVE,0.9981239438056946
1,NEGATIVE,0.9963001608848572
1,NEGATIVE,0.9980138540267944
1,NEGATIVE,0.9997685551643372
1,POSITIVE,0.9975205063819885
1,NEGATIVE,0.9988439083099365
1,POSITIVE,0.969186544418335
1,NEGATIVE,0.9994996786117554
1,NEGATIVE,0.9997997879981995
1,NEGATIVE,0.9993243217468262
1,NEGATIVE,0.9982473850250244
1,NEGATIVE,0.9646148681640625
5,POSITIVE,0.9998397827148438
1,NEGATIVE,0.9986708164215088
1,NEGATIVE,0.9984117746353149
1,NEGATIVE,0.9983331561088562
1,NEGATIVE,0.9995928406715393
1,NEGATIVE,0.9949813485145569
1,NEGATIVE,0.9864652156829834
1,POSITIVE,0.998703122138977
1,NEGATIVE,0.99979168176651
1,POSITIVE,0.9620168209075928
1,NEGATIVE,0.9955199956893921
1,NEGATIVE,0.9979439377784729
2,POSITIVE,0.9746928215026855
1,NEGATIVE,0.999639630317688
1,POSITIVE,0.9194297790527344
1,NEGATIVE,0.9595345258712769
1,NEGATIVE,0.9883788824081421
1,NEGATIVE,0.8866883516311646
1,NEGATIVE,0.9983243346214294
1,NEGATIVE,0.9810559153556824
1,NEGATIVE,0.8946284651756287
5,POSITIVE,0.9995439648628235
1,NEGATIVE,0.9717687368392944
1,NEGATIVE,0.991792619228363
1,NEGATIVE,0.9932308197021484
2,NEGATIVE,0.9939151406288147
1,NEGATIVE,0.9930260181427002
1,NEGATIVE,0.9990705847740173
1,POSITIVE,0.8301230669021606
1,NEGATIVE,0.9527859091758728
4,NEGATIVE,0.9993498921394348
1,NEGATIVE,0.5918816328048706
1,NEGATIVE,0.9996176958084106
1,NEGATIVE,0.9991647005081177
1,NEGATIVE,0.9991374015808105
1,NEGATIVE,0.9997778534889221
1,NEGATIVE,0.9997938275337219
1,NEGATIVE,0.9992102384567261
1,POSITIVE,0.6125177145004272
1,POSITIVE,0.7428956031799316
1,NEGATIVE,0.9974184036254883
1,NEGATIVE,0.9981972575187683
1,NEGATIVE,0.9993858337402344
1,NEGATIVE,0.9984867572784424
1,NEGATIVE,0.9866016507148743
1,NEGATIVE,0.9985672235488892
1,NEGATIVE,0.9946523904800415
1,NEGATIVE,0.998963475227356
1,NEGATIVE,0.9993374943733215
1,NEGATIVE,0.9997672438621521
1,NEGATIVE,0.9933674931526184
1,NEGATIVE,0.9995773434638977
1,NEGATIVE,0.9996176958084106
3,NEGATIVE,0.9986745119094849
1,NEGATIVE,0.9462884068489075
1,NEGATIVE,0.9996373653411865
1,NEGATIVE,0.9261103272438049
1,NEGATIVE,0.5393783450126648
1,NEGATIVE,0.9958375692367554
1,NEGATIVE,0.9997228980064392
4,POSITIVE,0.6391792893409729
1,NEGATIVE,0.9961133003234863
1,NEGATIVE,0.9995114803314209
1,NEGATIVE,0.9996225833892822
1,NEGATIVE,0.9996230602264404
1,NEGATIVE,0.9990957975387573
1,NEGATIVE,0.9995984435081482
1,NEGATIVE,0.9950454235076904
1,NEGATIVE,0.9975323677062988
1,NEGATIVE,0.9905461072921753
1,POSITIVE,0.9997320771217346
5,POSITIVE,0.9889448285102844
1,NEGATIVE,0.9997294545173645
2,NEGATIVE,0.9991544485092163
1,NEGATIVE,0.9996981620788574
1,NEGATIVE,0.999751627445221
1,NEGATIVE,0.9902258515357971
5,NEGATIVE,0.9971802234649658
1,NEGATIVE,0.998715877532959
1,NEGATIVE,0.9049074649810791
5,POSITIVE,0.9982384443283081
1,NEGATIVE,0.9984185695648193
3,POSITIVE,0.9961127638816833
1,NEGATIVE,0.9957937002182007
1,NEGATIVE,0.9994749426841736
1,NEGATIVE,0.9996302127838135
5,POSITIVE,0.9995038509368896
1,NEGATIVE,0.9936747550964355
1,POSITIVE,0.7740403413772583
1,NEGATIVE,0.9986057877540588
1,NEGATIVE,0.9737488627433777
2,NEGATIVE,0.9992896318435669
1,NEGATIVE,0.5482533574104309
5,NEGATIVE,0.9914817810058594
1,NEGATIVE,0.9993250370025635
1,NEGATIVE,0.9997017979621887
1,NEGATIVE,0.983105480670929
1,NEGATIVE,0.9978784322738647
1,NEGATIVE,0.9990898370742798
1,POSITIVE,0.8351105451583862
1,NEGATIVE,0.983749270439148
1,NEGATIVE,0.9968284964561462
1,POSITIVE,0.9236161708831787
2,NEGATIVE,0.9997261166572571
1,NEGATIVE,0.9977600574493408
1,POSITIVE,0.9938588738441467
2,NEGATIVE,0.9994900226593018
1,NEGATIVE,0.9991419315338135
1,NEGATIVE,0.9887823462486267
1,NEGATIVE,0.999523401260376
1,NEGATIVE,0.9928467869758606
1,NEGATIVE,0.9980792999267578
1,NEGATIVE,0.9996844530105591
1,NEGATIVE,0.9971116781234741
1,NEGATIVE,0.991114616394043
1,POSITIVE,0.7740403413772583
1,NEGATIVE,0.9997183680534363
1,NEGATIVE,0.9987627267837524
1,NEGATIVE,0.9957089424133301
1,NEGATIVE,0.9991707801818848
1,NEGATIVE,0.9993345141410828
1,NEGATIVE,0.9997257590293884
1,NEGATIVE,0.9979433417320251
1,POSITIVE,0.5228787064552307
1,NEGATIVE,0.9997798800468445
1,POSITIVE,0.5597937107086182
1,NEGATIVE,0.999591052532196
1,POSITIVE,0.9991775155067444
1,NEGATIVE,0.8380370140075684
1,NEGATIVE,0.9985119700431824
1,NEGATIVE,0.9993314743041992
1,NEGATIVE,0.9997015595436096
1,POSITIVE,0.8209629058837891
1,NEGATIVE,0.9991503953933716
1,NEGATIVE,0.9521026611328125
3,NEGATIVE,0.9978109002113342
1,POSITIVE,0.9920329451560974
1,NEGATIVE,0.9216402173042297
1,NEGATIVE,0.9242655038833618
1,NEGATIVE,0.9996558427810669
1,NEGATIVE,0.9921873807907104
1,NEGATIVE,0.9888486862182617
1,NEGATIVE,0.9995338916778564
1,NEGATIVE,0.9991692304611206
1,NEGATIVE,0.9987494945526123
1,NEGATIVE,0.6798545718193054
1,NEGATIVE,0.9901620149612427
4,POSITIVE,0.999870777130127
5,POSITIVE,0.9993738532066345
1,NEGATIVE,0.9782670736312866
1,POSITIVE,0.9954336285591125
1,NEGATIVE,0.996911346912384
1,NEGATIVE,0.9983384609222412
1,NEGATIVE,0.9901498556137085
1,NEGATIVE,0.9931824803352356
1,NEGATIVE,0.9976733326911926
1,POSITIVE,0.9762557148933411
1,NEGATIVE,0.9765077829360962
1,NEGATIVE,0.9991616010665894
1,NEGATIVE,0.9985508322715759
2,NEGATIVE,0.9877665042877197
1,NEGATIVE,0.998202919960022
1,POSITIVE,0.9996645450592041
1,NEGATIVE,0.9995854496955872
1,NEGATIVE,0.9993867874145508
1,NEGATIVE,0.9313055276870728
3,NEGATIVE,0.9983536005020142
1,NEGATIVE,0.9986383318901062
1,POSITIVE,0.9873155355453491
1,NEGATIVE,0.9995343685150146
1,NEGATIVE,0.9948168396949768
1,POSITIVE,0.9936619997024536
1,POSITIVE,0.864766538143158
3,NEGATIVE,0.9969461560249329
1,NEGATIVE,0.9982196688652039
1,NEGATIVE,0.962335467338562
1,NEGATIVE,0.9996769428253174
1,NEGATIVE,0.9997287392616272
1,NEGATIVE,0.9990643858909607
1,NEGATIVE,0.5271198153495789
1,NEGATIVE,0.9997997879981995
1,NEGATIVE,0.9962555170059204
1,POSITIVE,0.9629345536231995
1,NEGATIVE,0.9990684390068054
2,NEGATIVE,0.9998032450675964
2,NEGATIVE,0.9992274045944214
1,NEGATIVE,0.9990949630737305
1,NEGATIVE,0.9993053674697876
5,POSITIVE,0.9949251413345337
1,NEGATIVE,0.9935012459754944
1,NEGATIVE,0.9567118287086487
1,NEGATIVE,0.9058628678321838
1,NEGATIVE,0.904789924621582
1,NEGATIVE,0.9913752675056458
3,NEGATIVE,0.9986152648925781
1,NEGATIVE,0.9985311031341553
1,NEGATIVE,0.9996029734611511
1,NEGATIVE,0.9978100657463074
1,NEGATIVE,0.9975683093070984
1,NEGATIVE,0.5610775947570801
1,NEGATIVE,0.97200608253479
1,NEGATIVE,0.9802624583244324
1,NEGATIVE,0.9996261596679688
2,NEGATIVE,0.9988976716995239
1,NEGATIVE,0.999538779258728
3,NEGATIVE,0.9565706253051758
1,NEGATIVE,0.9946461319923401
1,NEGATIVE,0.9993000030517578
1,NEGATIVE,0.9993017911911011
1,NEGATIVE,0.5771228075027466
4,NEGATIVE,0.9897412061691284
4,NEGATIVE,0.9980893731117249
1,POSITIVE,0.8060059547424316
1,POSITIVE,0.9969661831855774
1,NEGATIVE,0.9969742298126221
1,NEGATIVE,0.9997578263282776
1,POSITIVE,0.5840629935264587
1,NEGATIVE,0.9993067979812622
1,NEGATIVE,0.9978182315826416
2,NEGATIVE,0.9997001886367798
2,NEGATIVE,0.9963213205337524
1,POSITIVE,0.9747128486633301
2,NEGATIVE,0.9992507100105286
1,NEGATIVE,0.99803227186203
1,NEGATIVE,0.9863905906677246
1,NEGATIVE,0.9992467164993286
1,NEGATIVE,0.971190333366394
1,POSITIVE,0.9641883969306946
1,NEGATIVE,0.9646443724632263
1,NEGATIVE,0.9988735318183899
1,POSITIVE,0.9794420599937439
1,NEGATIVE,0.9887285232543945
1,NEGATIVE,0.9933322072029114
1,NEGATIVE,0.9995546936988831
2,NEGATIVE,0.9846232533454895
1,NEGATIVE,0.9997937083244324
1,POSITIVE,0.9676675200462341
1,NEGATIVE,0.9989103078842163
4,NEGATIVE,0.9991983771324158
1,NEGATIVE,0.9845200777053833
1,NEGATIVE,0.9758996367454529
1,NEGATIVE,0.9997124075889587
5,NEGATIVE,0.9996010661125183
2,NEGATIVE,0.9996680021286011
1,NEGATIVE,0.9708195328712463
1,NEGATIVE,0.9968204498291016
1,NEGATIVE,0.998663067817688
1,NEGATIVE,0.990605890750885
1,NEGATIVE,0.9966279864311218
1,NEGATIVE,0.998099148273468
1,NEGATIVE,0.996826171875
1,POSITIVE,0.9484426379203796
