Rating,sentiment,sentiment_score
5,POSITIVE,0.9943743944168091
5,POSITIVE,0.8418868184089661
1,NEGATIVE,0.9981995820999146
5,NEGATIVE,0.9995508790016174
5,POSITIVE,0.9997311234474182
1,NEGATIVE,0.9996010661125183
5,POSITIVE,0.9958362579345703
5,POSITIVE,0.7590770125389099
3,NEGATIVE,0.9997699856758118
5,POSITIVE,0.9998816251754761
5,POSITIVE,0.9998830556869507
3,POSITIVE,0.999636173248291
5,POSITIVE,0.9832566380500793
4,POSITIVE,0.9998372793197632
1,NEGATIVE,0.9996616840362549
5,POSITIVE,0.9998701810836792
1,NEGATIVE,0.9995760321617126
5,POSITIVE,0.9997978806495667
1,NEGATIVE,0.9719089269638062
5,NEGATIVE,0.9971089959144592
1,NEGATIVE,0.9996795654296875
4,POSITIVE,0.997837483882904
5,POSITIVE,0.9954373240470886
1,NEGATIVE,0.9996116757392883
2,NEGATIVE,0.9993300437927246
5,NEGATIVE,0.9997733235359192
1,NEGATIVE,0.9989820122718811
5,NEGATIVE,0.9980272650718689
5,POSITIVE,0.9930450320243835
5,POSITIVE,0.9996746778488159
4,POSITIVE,0.9927611351013184
5,POSITIVE,0.9974228143692017
5,POSITIVE,0.9998725652694702
5,POSITIVE,0.9998499155044556
5,POSITIVE,0.9909319877624512
4,NEGATIVE,0.961594820022583
5,NEGATIVE,0.9438402056694031
5,POSITIVE,0.9996461868286133
4,POSITIVE,0.720224142074585
1,NEGATIVE,0.9799551367759705
5,POSITIVE,0.9995067119598389
1,NEGATIVE,0.9957962036132812
1,NEGATIVE,0.9909902811050415
1,NEGATIVE,0.9984996318817139
5,POSITIVE,0.9994726777076721
1,POSITIVE,0.9282280206680298
5,POSITIVE,0.9927611351013184
5,POSITIVE,0.9994639754295349
5,POSITIVE,0.9235304594039917
1,NEGATIVE,0.9993396401405334
5,POSITIVE,0.9998575448989868
5,POSITIVE,0.9992501139640808
5,NEGATIVE,0.9685655832290649
5,POSITIVE,0.9998643398284912
5,NEGATIVE,0.9958991408348083
1,NEGATIVE,0.7084153294563293
5,POSITIVE,0.9993094205856323
5,POSITIVE,0.9998670816421509
1,NEGATIVE,0.9886505603790283
1,NEGATIVE,0.9993607401847839
1,NEGATIVE,0.9994053840637207
5,NEGATIVE,0.8897430896759033
1,NEGATIVE,0.9995539784431458
1,NEGATIVE,0.9956627488136292
1,NEGATIVE,0.9988351464271545
5,POSITIVE,0.9998613595962524
5,NEGATIVE,0.9906331300735474
5,POSITIVE,0.9990284442901611
5,POSITIVE,0.9998443126678467
5,NEGATIVE,0.9908292293548584
5,NEGATIVE,0.9957870841026306
5,POSITIVE,0.9998519420623779
4,POSITIVE,0.9987552165985107
1,NEGATIVE,0.9991323351860046
5,POSITIVE,0.9995149374008179
1,NEGATIVE,0.8534109592437744
2,NEGATIVE,0.9959675073623657
5,NEGATIVE,0.998859167098999
5,POSITIVE,0.9993854761123657
5,POSITIVE,0.9981486797332764
1,NEGATIVE,0.9996558427810669
5,POSITIVE,0.9991564750671387
4,POSITIVE,0.9126085042953491
5,POSITIVE,0.9910404086112976
5,POSITIVE,0.9955506324768066
1,NEGATIVE,0.9994470477104187
5,POSITIVE,0.9994974136352539
5,POSITIVE,0.9993738532066345
1,POSITIVE,0.9983893632888794
5,POSITIVE,0.9996899366378784
5,POSITIVE,0.9997631907463074
4,POSITIVE,0.9990817308425903
1,NEGATIVE,0.89288729429245
5,POSITIVE,0.9637101292610168
1,NEGATIVE,0.9977468848228455
5,POSITIVE,0.9986425042152405
5,POSITIVE,0.9991127848625183
5,POSITIVE,0.9994788765907288
1,NEGATIVE,0.9979733824729919
1,POSITIVE,0.9303227663040161
5,POSITIVE,0.9972569346427917
5,POSITIVE,0.9998764991760254
1,NEGATIVE,0.9885486364364624
5,POSITIVE,0.9977896213531494
1,POSITIVE,0.999691367149353
2,NEGATIVE,0.999373733997345
5,POSITIVE,0.9998407363891602
5,NEGATIVE,0.9978493452072144
4,POSITIVE,0.9998093247413635
5,POSITIVE,0.9959803819656372
1,NEGATIVE,0.9995054006576538
1,NEGATIVE,0.9991965889930725
5,POSITIVE,0.9998787641525269
2,NEGATIVE,0.9959366321563721
5,POSITIVE,0.9994366765022278
4,NEGATIVE,0.9994997978210449
5,POSITIVE,0.9998782873153687
5,POSITIVE,0.9997344613075256
1,NEGATIVE,0.998738706111908
5,NEGATIVE,0.9993754029273987
5,POSITIVE,0.9972199201583862
1,NEGATIVE,0.8945250511169434
1,NEGATIVE,0.9982070922851562
5,POSITIVE,0.9997755885124207
5,POSITIVE,0.9998233914375305
5,POSITIVE,0.9921700358390808
1,NEGATIVE,0.9740855097770691
5,POSITIVE,0.9994489550590515
5,POSITIVE,0.997588038444519
5,POSITIVE,0.8069278597831726
1,NEGATIVE,0.9986024498939514
5,NEGATIVE,0.9941366910934448
4,POSITIVE,0.9979608058929443
1,NEGATIVE,0.8192183375358582
1,NEGATIVE,0.9990311861038208
1,NEGATIVE,0.9994565844535828
1,NEGATIVE,0.983384370803833
5,NEGATIVE,0.9938755631446838
5,POSITIVE,0.9998424053192139
5,POSITIVE,0.9998371601104736
5,POSITIVE,0.9994702935218811
5,POSITIVE,0.9998219609260559
5,POSITIVE,0.9884079098701477
1,NEGATIVE,0.9972489476203918
5,POSITIVE,0.9994789958000183
5,NEGATIVE,0.9978048205375671
5,POSITIVE,0.9997238516807556
1,NEGATIVE,0.9984993934631348
3,POSITIVE,0.9998125433921814
1,NEGATIVE,0.9993624091148376
1,NEGATIVE,0.9994317889213562
5,POSITIVE,0.9997326731681824
5,POSITIVE,0.9995173215866089
5,POSITIVE,0.999866247177124
4,POSITIVE,0.999567449092865
1,NEGATIVE,0.8642987608909607
1,NEGATIVE,0.9987316727638245
1,NEGATIVE,0.9963621497154236
5,POSITIVE,0.9960466027259827
1,NEGATIVE,0.9954469799995422
1,NEGATIVE,0.9995935559272766
1,NEGATIVE,0.9995442032814026
1,NEGATIVE,0.9981891512870789
4,POSITIVE,0.9979006052017212
1,NEGATIVE,0.9951862692832947
5,NEGATIVE,0.9654569029808044
4,POSITIVE,0.998810887336731
5,POSITIVE,0.999859094619751
5,POSITIVE,0.8970707058906555
3,POSITIVE,0.9986361861228943
4,POSITIVE,0.9715690612792969
5,POSITIVE,0.999847412109375
5,POSITIVE,0.9992691874504089
1,NEGATIVE,0.9990602135658264
5,NEGATIVE,0.9672688245773315
1,NEGATIVE,0.9997128844261169
5,POSITIVE,0.9997817873954773
5,POSITIVE,0.9783754944801331
1,NEGATIVE,0.9988051652908325
1,NEGATIVE,0.9997841715812683
1,NEGATIVE,0.9989798665046692
5,POSITIVE,0.9996813535690308
1,NEGATIVE,0.9989247918128967
2,NEGATIVE,0.9983988404273987
1,NEGATIVE,0.9986055493354797
4,POSITIVE,0.9723362326622009
1,POSITIVE,0.9894333481788635
5,POSITIVE,0.9937637448310852
2,NEGATIVE,0.9989829659461975
1,NEGATIVE,0.9997972846031189
2,NEGATIVE,0.9983645081520081
5,NEGATIVE,0.9995161294937134
1,NEGATIVE,0.9995555281639099
4,NEGATIVE,0.9951391220092773
5,POSITIVE,0.9998488426208496
4,NEGATIVE,0.9771698117256165
1,NEGATIVE,0.9994301199913025
1,POSITIVE,0.9784082174301147
5,POSITIVE,0.992186427116394
5,POSITIVE,0.9866531491279602
4,POSITIVE,0.9998244643211365
5,POSITIVE,0.9944666028022766
1,NEGATIVE,0.9979773163795471
5,POSITIVE,0.9982011318206787
5,POSITIVE,0.9986506104469299
5,POSITIVE,0.999359667301178
5,POSITIVE,0.9991425275802612
1,NEGATIVE,0.9996680021286011
1,POSITIVE,0.9722292423248291
5,POSITIVE,0.9672329425811768
5,POSITIVE,0.964540958404541
1,NEGATIVE,0.9949729442596436
1,NEGATIVE,0.9904539585113525
5,NEGATIVE,0.9838998317718506
5,POSITIVE,0.9993922710418701
1,NEGATIVE,0.999761164188385
5,NEGATIVE,0.9982800483703613
5,POSITIVE,0.999113142490387
1,NEGATIVE,0.9914968609809875
1,NEGATIVE,0.9800395965576172
1,NEGATIVE,0.9918510317802429
5,POSITIVE,0.9992683529853821
5,NEGATIVE,0.9970216155052185
1,NEGATIVE,0.9900953769683838
5,POSITIVE,0.9998587369918823
4,NEGATIVE,0.9995366334915161
1,POSITIVE,0.9971036314964294
5,POSITIVE,0.9998602867126465
5,NEGATIVE,0.9936069250106812
5,POSITIVE,0.9998676776885986
4,POSITIVE,0.9966074228286743
1,NEGATIVE,0.9922325611114502
1,NEGATIVE,0.999790370464325
1,NEGATIVE,0.9995941519737244
3,NEGATIVE,0.9905953407287598
2,NEGATIVE,0.9951120018959045
1,NEGATIVE,0.9901177287101746
1,NEGATIVE,0.9808399081230164
1,NEGATIVE,0.9995914101600647
1,NEGATIVE,0.992233395576477
5,POSITIVE,0.9997633099555969
5,NEGATIVE,0.9769152402877808
5,NEGATIVE,0.9197157621383667
5,POSITIVE,0.9969882369041443
5,POSITIVE,0.9998601675033569
5,POSITIVE,0.9996898174285889
5,NEGATIVE,0.9967929720878601
5,NEGATIVE,0.9977182149887085
1,NEGATIVE,0.9984721541404724
1,NEGATIVE,0.9997965693473816
1,NEGATIVE,0.9639037847518921
1,NEGATIVE,0.9994556307792664
1,POSITIVE,0.9937096834182739
5,NEGATIVE,0.9906724095344543
5,POSITIVE,0.9993895292282104
3,NEGATIVE,0.9759427905082703
5,POSITIVE,0.9988791346549988
1,NEGATIVE,0.9988553524017334
1,NEGATIVE,0.9972599744796753
5,POSITIVE,0.9995380640029907
1,NEGATIVE,0.9816728830337524
5,POSITIVE,0.9881240725517273
1,NEGATIVE,0.999661922454834
1,NEGATIVE,0.998016357421875
5,POSITIVE,0.9997833371162415
5,NEGATIVE,0.9976444840431213
1,NEGATIVE,0.9977631568908691
1,NEGATIVE,0.9995437264442444
4,POSITIVE,0.9936785101890564
4,POSITIVE,0.9994789958000183
1,POSITIVE,0.5680561661720276
5,POSITIVE,0.9998268485069275
5,POSITIVE,0.9995181560516357
1,NEGATIVE,0.9989509582519531
4,NEGATIVE,0.9960474371910095
1,NEGATIVE,0.9998154044151306
3,NEGATIVE,0.9995535016059875
5,POSITIVE,0.997514009475708
5,POSITIVE,0.999458372592926
1,POSITIVE,0.9993738532066345
5,POSITIVE,0.997364342212677
5,POSITIVE,0.9957113265991211
1,NEGATIVE,0.9974555373191833
5,POSITIVE,0.999835729598999
5,POSITIVE,0.9959940910339355
5,POSITIVE,0.923043966293335
5,POSITIVE,0.999868631362915
1,NEGATIVE,0.9997304081916809
5,POSITIVE,0.9934706687927246
5,POSITIVE,0.9991375207901001
3,NEGATIVE,0.9800915122032166
5,POSITIVE,0.9984183311462402
5,POSITIVE,0.9966748952865601
5,POSITIVE,0.8798272013664246
5,POSITIVE,0.9995680451393127
5,POSITIVE,0.9952379465103149
5,NEGATIVE,0.9641448855400085
5,POSITIVE,0.993166983127594
2,NEGATIVE,0.9992350339889526
4,POSITIVE,0.9990220069885254
4,NEGATIVE,0.7456759214401245
1,NEGATIVE,0.9985551238059998
5,POSITIVE,0.9968119263648987
1,NEGATIVE,0.9952534437179565
3,POSITIVE,0.9990940093994141
2,NEGATIVE,0.915196418762207
1,NEGATIVE,0.8089496493339539
5,POSITIVE,0.9949122071266174
1,NEGATIVE,0.9888486862182617
1,NEGATIVE,0.9987995624542236
5,POSITIVE,0.9998507499694824
5,POSITIVE,0.9856669306755066
5,POSITIVE,0.9997550845146179
1,NEGATIVE,0.9992650151252747
3,NEGATIVE,0.9990912675857544
4,NEGATIVE,0.9994000196456909
1,NEGATIVE,0.9997660517692566
4,POSITIVE,0.9998377561569214
5,POSITIVE,0.9977499842643738
1,NEGATIVE,0.9967796206474304
5,POSITIVE,0.998783528804779
5,POSITIVE,0.9998544454574585
5,POSITIVE,0.9992109537124634
1,NEGATIVE,0.999330997467041
1,NEGATIVE,0.9995176792144775
1,NEGATIVE,0.9992825388908386
1,NEGATIVE,0.9996789693832397
4,POSITIVE,0.8722354173660278
5,POSITIVE,0.9998664855957031
5,POSITIVE,0.9864881634712219
1,NEGATIVE,0.9986826777458191
1,NEGATIVE,0.9694473743438721
5,NEGATIVE,0.5446566939353943
5,NEGATIVE,0.9778897166252136
2,NEGATIVE,0.9513594508171082
1,NEGATIVE,0.9944051504135132
5,POSITIVE,0.9998421669006348
5,NEGATIVE,0.9987296462059021
4,POSITIVE,0.9982056617736816
5,POSITIVE,0.9991117119789124
5,POSITIVE,0.7632626295089722
4,NEGATIVE,0.9962021708488464
5,POSITIVE,0.9983710646629333
2,NEGATIVE,0.9993096590042114
1,NEGATIVE,0.9889492988586426
5,NEGATIVE,0.9990549683570862
4,NEGATIVE,0.9972700476646423
4,POSITIVE,0.9998413324356079
5,POSITIVE,0.9910447597503662
5,POSITIVE,0.9837331175804138
5,POSITIVE,0.9991419315338135
3,NEGATIVE,0.9960008263587952
1,NEGATIVE,0.998506486415863
5,POSITIVE,0.9996906518936157
5,POSITIVE,0.9975267052650452
1,NEGATIVE,0.9993659853935242
1,POSITIVE,0.9655088186264038
1,POSITIVE,0.7131558060646057
5,NEGATIVE,0.8618054986000061
1,POSITIVE,0.9993738532066345
2,NEGATIVE,0.9028324484825134
5,POSITIVE,0.9989739656448364
1,NEGATIVE,0.999173104763031
4,POSITIVE,0.9691563248634338
1,NEGATIVE,0.9997705817222595
1,POSITIVE,0.9296944737434387
5,POSITIVE,0.9996939897537231
4,NEGATIVE,0.9986109733581543
5,POSITIVE,0.9659394025802612
5,POSITIVE,0.9975090026855469
1,NEGATIVE,0.9533772468566895
5,POSITIVE,0.996894359588623
1,NEGATIVE,0.9984832406044006
5,POSITIVE,0.9983242154121399
5,POSITIVE,0.9996916055679321
1,NEGATIVE,0.9997267127037048
5,POSITIVE,0.9966009259223938
3,NEGATIVE,0.9993263483047485
1,NEGATIVE,0.9997987151145935
1,NEGATIVE,0.9996343851089478
5,POSITIVE,0.99868243932724
5,POSITIVE,0.999110758304596
5,POSITIVE,0.9998540878295898
1,NEGATIVE,0.9995177984237671
1,NEGATIVE,0.9577535390853882
1,NEGATIVE,0.9989129304885864
1,NEGATIVE,0.9997764229774475
1,NEGATIVE,0.9983870983123779
1,NEGATIVE,0.9998001456260681
5,POSITIVE,0.9998331069946289
5,POSITIVE,0.9931668639183044
5,POSITIVE,0.9993568062782288
1,NEGATIVE,0.9983168840408325
4,NEGATIVE,0.9862217307090759
5,POSITIVE,0.9975267052650452
5,POSITIVE,0.9991099238395691
5,NEGATIVE,0.9989062547683716
5,POSITIVE,0.9993070363998413
5,POSITIVE,0.9996986389160156
5,NEGATIVE,0.91025310754776
1,POSITIVE,0.7930865287780762
5,NEGATIVE,0.914405882358551
5,POSITIVE,0.9983956217765808
1,NEGATIVE,0.9997914433479309
5,POSITIVE,0.9998564720153809
2,NEGATIVE,0.9997074007987976
1,NEGATIVE,0.9997914433479309
5,POSITIVE,0.9995307922363281
5,POSITIVE,0.9866307377815247
5,POSITIVE,0.9996142387390137
5,POSITIVE,0.9997475743293762
5,POSITIVE,0.9898834824562073
2,POSITIVE,0.9455041289329529
1,NEGATIVE,0.9991239905357361
4,NEGATIVE,0.9970554113388062
1,NEGATIVE,0.9997594952583313
5,POSITIVE,0.9823406934738159
1,NEGATIVE,0.9430285096168518
5,NEGATIVE,0.9993280172348022
5,POSITIVE,0.9998002648353577
5,POSITIVE,0.9998606443405151
1,NEGATIVE,0.9991998076438904
1,NEGATIVE,0.9562975764274597
1,NEGATIVE,0.9997959733009338
5,POSITIVE,0.9300159215927124
1,NEGATIVE,0.9996515512466431
5,POSITIVE,0.9996694326400757
4,POSITIVE,0.9994789958000183
4,NEGATIVE,0.9944827556610107
1,POSITIVE,0.6251521110534668
1,POSITIVE,0.9929094314575195
2,NEGATIVE,0.9995751976966858
1,NEGATIVE,0.9997809529304504
5,POSITIVE,0.9997988343238831
4,NEGATIVE,0.9936124682426453
5,POSITIVE,0.5795737504959106
1,POSITIVE,0.997489333152771
5,POSITIVE,0.9998784065246582
5,POSITIVE,0.9989194869995117
5,POSITIVE,0.9998626708984375
1,NEGATIVE,0.9972907900810242
5,POSITIVE,0.9997758269309998
5,POSITIVE,0.9996476173400879
4,POSITIVE,0.9998586177825928
5,POSITIVE,0.9894649982452393
5,POSITIVE,0.9996620416641235
5,NEGATIVE,0.9945564270019531
5,NEGATIVE,0.9010890126228333
2,NEGATIVE,0.9963971972465515
1,NEGATIVE,0.9868351817131042
5,POSITIVE,0.9996138215065002
1,NEGATIVE,0.9839115142822266
5,NEGATIVE,0.9977182149887085
5,POSITIVE,0.9994565844535828
5,NEGATIVE,0.991096019744873
5,POSITIVE,0.920915961265564
5,POSITIVE,0.9997527003288269
5,POSITIVE,0.9998472929000854
5,POSITIVE,0.9998289346694946
5,POSITIVE,0.999299168586731
5,POSITIVE,0.9998468160629272
5,NEGATIVE,0.9345430731773376
5,NEGATIVE,0.5796767473220825
1,NEGATIVE,0.9827987551689148
5,POSITIVE,0.9994889497756958
1,NEGATIVE,0.9980695843696594
5,NEGATIVE,0.9993970394134521
1,NEGATIVE,0.9963722229003906
5,POSITIVE,0.9991649389266968
1,NEGATIVE,0.9996869564056396
5,POSITIVE,0.9992838501930237
5,POSITIVE,0.9885789155960083
5,NEGATIVE,0.9913703203201294
1,NEGATIVE,0.9935178756713867
1,NEGATIVE,0.9994820952415466
5,POSITIVE,0.939003050327301
3,NEGATIVE,0.9960870742797852
5,POSITIVE,0.9995423555374146
5,POSITIVE,0.9998774528503418
5,POSITIVE,0.9992246627807617
1,NEGATIVE,0.9994320273399353
5,POSITIVE,0.9998811483383179
5,POSITIVE,0.9992095232009888
5,POSITIVE,0.9993334412574768
5,NEGATIVE,0.9862915873527527
5,POSITIVE,0.9698216319084167
1,NEGATIVE,0.9993581175804138
4,POSITIVE,0.9998043179512024
5,NEGATIVE,0.7958351373672485
4,NEGATIVE,0.9997658133506775
1,NEGATIVE,0.9992955923080444
1,NEGATIVE,0.9990907907485962
1,NEGATIVE,0.9977067708969116
5,POSITIVE,0.9976139068603516
4,POSITIVE,0.9998552799224854
1,POSITIVE,0.6125177145004272
5,POSITIVE,0.9998674392700195
5,POSITIVE,0.9968637228012085
5,POSITIVE,0.9921321272850037
1,NEGATIVE,0.9995608925819397
1,NEGATIVE,0.9992259740829468
5,POSITIVE,0.9998342990875244
5,NEGATIVE,0.9451329708099365
5,POSITIVE,0.9998064637184143
4,POSITIVE,0.9996117949485779
5,POSITIVE,0.9928325414657593
4,POSITIVE,0.9975214600563049
5,POSITIVE,0.999833345413208
1,POSITIVE,0.9989097118377686
1,NEGATIVE,0.9987682700157166
2,NEGATIVE,0.999647855758667
5,POSITIVE,0.9998615980148315
1,NEGATIVE,0.9997655749320984
1,NEGATIVE,0.9984362721443176
2,NEGATIVE,0.5667208433151245
5,POSITIVE,0.999869704246521
5,POSITIVE,0.9435715675354004
1,NEGATIVE,0.9971321821212769
4,POSITIVE,0.9941490888595581
1,NEGATIVE,0.9957419037818909
1,NEGATIVE,0.99967360496521
1,NEGATIVE,0.9959509372711182
5,POSITIVE,0.9992406368255615
5,NEGATIVE,0.990211546421051
5,NEGATIVE,0.986631453037262
5,POSITIVE,0.999314546585083
5,POSITIVE,0.9990837574005127
4,POSITIVE,0.9979069232940674
1,NEGATIVE,0.9998007416725159
5,POSITIVE,0.9957386255264282
1,NEGATIVE,0.9966337084770203
1,NEGATIVE,0.9996156692504883
5,POSITIVE,0.999881386756897
5,POSITIVE,0.9998400211334229
1,NEGATIVE,0.9989596605300903
1,NEGATIVE,0.9992883801460266
1,POSITIVE,0.9997414946556091
1,NEGATIVE,0.9990673661231995
5,POSITIVE,0.9998327493667603
5,POSITIVE,0.9996933937072754
4,POSITIVE,0.9985622763633728
5,NEGATIVE,0.6369521021842957
5,NEGATIVE,0.9668970108032227
2,NEGATIVE,0.989562451839447
5,POSITIVE,0.9998119473457336
5,NEGATIVE,0.7588236331939697
5,POSITIVE,0.9993821382522583
1,NEGATIVE,0.9996775388717651
1,NEGATIVE,0.9996832609176636
1,NEGATIVE,0.9994329810142517
1,NEGATIVE,0.9732754826545715
1,NEGATIVE,0.9815064668655396
5,NEGATIVE,0.9988808035850525
5,POSITIVE,0.9994908571243286
1,NEGATIVE,0.9760957360267639
5,POSITIVE,0.9996457099914551
1,NEGATIVE,0.9885209798812866
5,POSITIVE,0.9989878535270691
5,POSITIVE,0.9997798800468445
5,POSITIVE,0.9565374851226807
5,POSITIVE,0.9998517036437988
5,POSITIVE,0.9997617602348328
5,POSITIVE,0.9998681545257568
5,POSITIVE,0.9997323155403137
1,NEGATIVE,0.999788224697113
1,NEGATIVE,0.9986068606376648
1,POSITIVE,0.993025541305542
5,POSITIVE,0.999852180480957
1,NEGATIVE,0.9982802867889404
4,NEGATIVE,0.9995409250259399
5,POSITIVE,0.9979402422904968
5,POSITIVE,0.9988470077514648
2,NEGATIVE,0.9994655251502991
5,POSITIVE,0.9998835325241089
1,NEGATIVE,0.9973897337913513
5,NEGATIVE,0.9993060827255249
5,POSITIVE,0.9998610019683838
5,POSITIVE,0.9997212290763855
3,POSITIVE,0.9988651275634766
4,NEGATIVE,0.9977182149887085
5,POSITIVE,0.999805748462677
5,POSITIVE,0.9994413256645203
1,POSITIVE,0.9948869347572327
1,NEGATIVE,0.9988958835601807
5,NEGATIVE,0.7596356868743896
5,POSITIVE,0.9997653365135193
1,POSITIVE,0.9974902868270874
4,POSITIVE,0.9998341798782349
5,POSITIVE,0.9998677968978882
5,POSITIVE,0.9991764426231384
4,POSITIVE,0.9988343119621277
1,NEGATIVE,0.9964122176170349
5,NEGATIVE,0.9862179160118103
3,NEGATIVE,0.998721182346344
1,NEGATIVE,0.9993639588356018
1,NEGATIVE,0.9995667338371277
5,POSITIVE,0.9997898936271667
1,NEGATIVE,0.9991112351417542
5,NEGATIVE,0.9959567189216614
5,POSITIVE,0.9993066787719727
5,NEGATIVE,0.9981305003166199
4,POSITIVE,0.999866247177124
5,NEGATIVE,0.9691915512084961
5,POSITIVE,0.9996911287307739
1,POSITIVE,0.9979683756828308
5,POSITIVE,0.9997321963310242
1,NEGATIVE,0.9727209210395813
5,NEGATIVE,0.9810580015182495
5,POSITIVE,0.9995546936988831
5,POSITIVE,0.9998530149459839
1,NEGATIVE,0.9995288848876953
1,NEGATIVE,0.9995251893997192
5,NEGATIVE,0.9952349066734314
5,POSITIVE,0.9977813363075256
1,NEGATIVE,0.9987682700157166
1,NEGATIVE,0.9997425675392151
5,NEGATIVE,0.9949102997779846
5,POSITIVE,0.9997300505638123
5,POSITIVE,0.9833198189735413
